seed,family,step,common_rate,model,optimizer,rate,rule,selected_rate,metric,difference
211213,nested,512,True,algebraic,adam,0.003,exact,True,credit_best_rank_one_capture,2.220446049250313e-16
211213,nested,512,True,algebraic,adam,0.003,unit_broadcast,True,path_uniform_oracle_capture,2.7755575615628914e-17
211213,nested,512,True,algebraic,adam,0.003,unit_broadcast,True,path_calibrated_oracle_capture,2.220446049250313e-16
211213,nested,512,True,algebraic,adam,0.003,unit_broadcast,True,path_best_rank_one_capture,8.881784197001252e-16
211213,nested,512,True,algebraic,adam,0.003,unit_broadcast,True,credit_best_rank_one_capture,4.440892098500626e-16
211213,nested,512,True,algebraic,adam,0.003,calibrated_broadcast,False,path_uniform_oracle_capture,2.7755575615628914e-17
211213,nested,512,True,algebraic,adam,0.003,calibrated_broadcast,False,path_calibrated_oracle_capture,1.1102230246251565e-16
211213,nested,512,True,algebraic,adam,0.003,calibrated_broadcast,False,path_best_rank_one_capture,2.220446049250313e-16
211213,nested,512,True,algebraic,adam,0.003,calibrated_broadcast,False,credit_best_rank_one_capture,2.220446049250313e-16
211213,nested,512,False,algebraic,adam,0.01,calibrated_broadcast,True,path_uniform_oracle_capture,8.326672684688674e-17
211213,nested,512,False,algebraic,adam,0.01,calibrated_broadcast,True,path_calibrated_oracle_capture,0.0
211213,nested,512,False,algebraic,adam,0.01,calibrated_broadcast,True,path_best_rank_one_capture,2.220446049250313e-16
211213,nested,512,False,algebraic,adam,0.01,calibrated_broadcast,True,credit_best_rank_one_capture,4.440892098500626e-16
211213,nested,512,True,algebraic,adam,0.003,sign_broadcast,False,path_uniform_oracle_capture,0.0
211213,nested,512,True,algebraic,adam,0.003,sign_broadcast,False,path_calibrated_oracle_capture,1.1102230246251565e-16
211213,nested,512,True,algebraic,adam,0.003,sign_broadcast,False,path_best_rank_one_capture,1.3322676295501878e-15
211213,nested,512,True,algebraic,adam,0.003,sign_broadcast,False,credit_best_rank_one_capture,5.551115123125783e-16
211213,nested,512,False,algebraic,adam,0.01,sign_broadcast,True,path_uniform_oracle_capture,2.7755575615628914e-17
211213,nested,512,False,algebraic,adam,0.01,sign_broadcast,True,path_calibrated_oracle_capture,0.0
211213,nested,512,False,algebraic,adam,0.01,sign_broadcast,True,path_best_rank_one_capture,5.551115123125783e-16
211213,nested,512,False,algebraic,adam,0.01,sign_broadcast,True,credit_best_rank_one_capture,2.220446049250313e-16
211213,nested,1024,True,algebraic,sgd,0.03,exact,True,path_uniform_oracle_capture,1.1102230246251565e-16
211213,nested,1024,True,algebraic,sgd,0.03,exact,True,path_calibrated_oracle_capture,0.0
211213,nested,1024,True,algebraic,sgd,0.03,exact,True,path_best_rank_one_capture,4.440892098500626e-16
211213,nested,1024,True,algebraic,sgd,0.03,exact,True,credit_best_rank_one_capture,0.0
211213,nested,1024,False,algebraic,sgd,0.01,unit_broadcast,True,path_uniform_oracle_capture,1.6653345369377348e-16
211213,nested,1024,False,algebraic,sgd,0.01,unit_broadcast,True,path_calibrated_oracle_capture,1.1102230246251565e-16
211213,nested,1024,False,algebraic,sgd,0.01,unit_broadcast,True,path_best_rank_one_capture,4.440892098500626e-16
211213,nested,1024,False,algebraic,sgd,0.01,unit_broadcast,True,credit_best_rank_one_capture,1.1102230246251565e-16
211213,nested,1024,True,algebraic,sgd,0.03,unit_broadcast,False,path_uniform_oracle_capture,8.326672684688674e-17
211213,nested,1024,True,algebraic,sgd,0.03,unit_broadcast,False,path_calibrated_oracle_capture,1.1102230246251565e-16
211213,nested,1024,True,algebraic,sgd,0.03,unit_broadcast,False,path_best_rank_one_capture,3.3306690738754696e-16
211213,nested,1024,True,algebraic,sgd,0.03,unit_broadcast,False,credit_best_rank_one_capture,2.220446049250313e-16
211213,nested,1024,True,algebraic,sgd,0.03,calibrated_broadcast,True,path_uniform_oracle_capture,8.326672684688674e-17
211213,nested,1024,True,algebraic,sgd,0.03,calibrated_broadcast,True,path_calibrated_oracle_capture,1.1102230246251565e-16
211213,nested,1024,True,algebraic,sgd,0.03,calibrated_broadcast,True,path_best_rank_one_capture,1.1102230246251565e-15
211213,nested,1024,True,algebraic,sgd,0.03,calibrated_broadcast,True,credit_best_rank_one_capture,7.771561172376096e-16
211213,nested,1024,False,algebraic,sgd,0.01,sign_broadcast,True,path_uniform_oracle_capture,1.6653345369377348e-16
211213,nested,1024,False,algebraic,sgd,0.01,sign_broadcast,True,path_calibrated_oracle_capture,1.1102230246251565e-16
211213,nested,1024,False,algebraic,sgd,0.01,sign_broadcast,True,path_best_rank_one_capture,5.551115123125783e-16
211213,nested,1024,False,algebraic,sgd,0.01,sign_broadcast,True,credit_best_rank_one_capture,3.3306690738754696e-16
211213,nested,1024,True,algebraic,sgd,0.03,sign_broadcast,False,path_uniform_oracle_capture,1.6653345369377348e-16
211213,nested,1024,True,algebraic,sgd,0.03,sign_broadcast,False,path_calibrated_oracle_capture,2.220446049250313e-16
211213,nested,1024,True,algebraic,sgd,0.03,sign_broadcast,False,path_best_rank_one_capture,1.2212453270876722e-15
211213,nested,1024,True,algebraic,sgd,0.03,sign_broadcast,False,credit_best_rank_one_capture,0.0
211213,nested,1024,True,algebraic,adam,0.003,exact,True,path_uniform_oracle_capture,2.498001805406602e-16
211213,nested,1024,True,algebraic,adam,0.003,exact,True,path_calibrated_oracle_capture,0.0
211213,nested,1024,True,algebraic,adam,0.003,exact,True,path_best_rank_one_capture,5.551115123125783e-16
211213,nested,1024,True,algebraic,adam,0.003,exact,True,credit_best_rank_one_capture,0.0
211213,nested,1024,True,algebraic,adam,0.003,unit_broadcast,True,path_uniform_oracle_capture,0.0
211213,nested,1024,True,algebraic,adam,0.003,unit_broadcast,True,path_calibrated_oracle_capture,0.0
211213,nested,1024,True,algebraic,adam,0.003,unit_broadcast,True,path_best_rank_one_capture,1.1102230246251565e-15
211213,nested,1024,True,algebraic,adam,0.003,unit_broadcast,True,credit_best_rank_one_capture,1.1102230246251565e-16
211213,nested,1024,True,algebraic,adam,0.003,calibrated_broadcast,False,path_uniform_oracle_capture,8.326672684688674e-17
211213,nested,1024,True,algebraic,adam,0.003,calibrated_broadcast,False,path_calibrated_oracle_capture,1.1102230246251565e-16
211213,nested,1024,True,algebraic,adam,0.003,calibrated_broadcast,False,path_best_rank_one_capture,9.992007221626409e-16
211213,nested,1024,True,algebraic,adam,0.003,calibrated_broadcast,False,credit_best_rank_one_capture,4.440892098500626e-16
211213,nested,1024,False,algebraic,adam,0.01,calibrated_broadcast,True,path_uniform_oracle_capture,2.7755575615628914e-17
211213,nested,1024,False,algebraic,adam,0.01,calibrated_broadcast,True,path_calibrated_oracle_capture,1.1102230246251565e-16
211213,nested,1024,False,algebraic,adam,0.01,calibrated_broadcast,True,path_best_rank_one_capture,4.440892098500626e-16
211213,nested,1024,False,algebraic,adam,0.01,calibrated_broadcast,True,credit_best_rank_one_capture,4.440892098500626e-16
211213,nested,1024,True,algebraic,adam,0.003,sign_broadcast,False,path_uniform_oracle_capture,1.1102230246251565e-16
211213,nested,1024,True,algebraic,adam,0.003,sign_broadcast,False,path_calibrated_oracle_capture,3.3306690738754696e-16
211213,nested,1024,True,algebraic,adam,0.003,sign_broadcast,False,path_best_rank_one_capture,1.2212453270876722e-15
211213,nested,1024,True,algebraic,adam,0.003,sign_broadcast,False,credit_best_rank_one_capture,5.551115123125783e-16
211213,nested,1024,False,algebraic,adam,0.01,sign_broadcast,True,path_uniform_oracle_capture,2.7755575615628914e-17
211213,nested,1024,False,algebraic,adam,0.01,sign_broadcast,True,path_calibrated_oracle_capture,1.1102230246251565e-16
211213,nested,1024,False,algebraic,adam,0.01,sign_broadcast,True,path_best_rank_one_capture,1.4432899320127035e-15
211213,nested,1024,False,algebraic,adam,0.01,sign_broadcast,True,credit_best_rank_one_capture,2.220446049250313e-16
211214,matching,0,True,algebraic,sgd,0.03,exact,True,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,0,True,algebraic,sgd,0.03,exact,True,path_calibrated_oracle_capture,1.1102230246251565e-16
211214,matching,0,True,algebraic,sgd,0.03,exact,True,path_best_rank_one_capture,1.3322676295501878e-15
211214,matching,0,True,algebraic,sgd,0.03,exact,True,credit_best_rank_one_capture,4.440892098500626e-16
211214,matching,0,False,algebraic,sgd,0.01,unit_broadcast,True,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,0,False,algebraic,sgd,0.01,unit_broadcast,True,path_calibrated_oracle_capture,1.1102230246251565e-16
211214,matching,0,False,algebraic,sgd,0.01,unit_broadcast,True,path_best_rank_one_capture,1.3322676295501878e-15
211214,matching,0,False,algebraic,sgd,0.01,unit_broadcast,True,credit_best_rank_one_capture,4.440892098500626e-16
211214,matching,0,True,algebraic,sgd,0.03,unit_broadcast,False,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,0,True,algebraic,sgd,0.03,unit_broadcast,False,path_calibrated_oracle_capture,1.1102230246251565e-16
211214,matching,0,True,algebraic,sgd,0.03,unit_broadcast,False,path_best_rank_one_capture,1.3322676295501878e-15
211214,matching,0,True,algebraic,sgd,0.03,unit_broadcast,False,credit_best_rank_one_capture,4.440892098500626e-16
211214,matching,0,True,algebraic,sgd,0.03,calibrated_broadcast,True,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,0,True,algebraic,sgd,0.03,calibrated_broadcast,True,path_calibrated_oracle_capture,1.1102230246251565e-16
211214,matching,0,True,algebraic,sgd,0.03,calibrated_broadcast,True,path_best_rank_one_capture,1.3322676295501878e-15
211214,matching,0,True,algebraic,sgd,0.03,calibrated_broadcast,True,credit_best_rank_one_capture,4.440892098500626e-16
211214,matching,0,False,algebraic,sgd,0.01,sign_broadcast,True,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,0,False,algebraic,sgd,0.01,sign_broadcast,True,path_calibrated_oracle_capture,1.1102230246251565e-16
211214,matching,0,False,algebraic,sgd,0.01,sign_broadcast,True,path_best_rank_one_capture,1.3322676295501878e-15
211214,matching,0,False,algebraic,sgd,0.01,sign_broadcast,True,credit_best_rank_one_capture,4.440892098500626e-16
211214,matching,0,True,algebraic,sgd,0.03,sign_broadcast,False,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,0,True,algebraic,sgd,0.03,sign_broadcast,False,path_calibrated_oracle_capture,1.1102230246251565e-16
211214,matching,0,True,algebraic,sgd,0.03,sign_broadcast,False,path_best_rank_one_capture,1.3322676295501878e-15
211214,matching,0,True,algebraic,sgd,0.03,sign_broadcast,False,credit_best_rank_one_capture,4.440892098500626e-16
211214,matching,0,True,algebraic,adam,0.003,exact,True,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,0,True,algebraic,adam,0.003,exact,True,path_calibrated_oracle_capture,1.1102230246251565e-16
211214,matching,0,True,algebraic,adam,0.003,exact,True,path_best_rank_one_capture,1.3322676295501878e-15
211214,matching,0,True,algebraic,adam,0.003,exact,True,credit_best_rank_one_capture,4.440892098500626e-16
211214,matching,0,True,algebraic,adam,0.003,unit_broadcast,True,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,0,True,algebraic,adam,0.003,unit_broadcast,True,path_calibrated_oracle_capture,1.1102230246251565e-16
211214,matching,0,True,algebraic,adam,0.003,unit_broadcast,True,path_best_rank_one_capture,1.3322676295501878e-15
211214,matching,0,True,algebraic,adam,0.003,unit_broadcast,True,credit_best_rank_one_capture,4.440892098500626e-16
211214,matching,0,True,algebraic,adam,0.003,calibrated_broadcast,False,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,0,True,algebraic,adam,0.003,calibrated_broadcast,False,path_calibrated_oracle_capture,1.1102230246251565e-16
211214,matching,0,True,algebraic,adam,0.003,calibrated_broadcast,False,path_best_rank_one_capture,1.3322676295501878e-15
211214,matching,0,True,algebraic,adam,0.003,calibrated_broadcast,False,credit_best_rank_one_capture,4.440892098500626e-16
211214,matching,0,False,algebraic,adam,0.01,calibrated_broadcast,True,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,0,False,algebraic,adam,0.01,calibrated_broadcast,True,path_calibrated_oracle_capture,1.1102230246251565e-16
211214,matching,0,False,algebraic,adam,0.01,calibrated_broadcast,True,path_best_rank_one_capture,1.3322676295501878e-15
211214,matching,0,False,algebraic,adam,0.01,calibrated_broadcast,True,credit_best_rank_one_capture,4.440892098500626e-16
211214,matching,0,True,algebraic,adam,0.003,sign_broadcast,False,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,0,True,algebraic,adam,0.003,sign_broadcast,False,path_calibrated_oracle_capture,1.1102230246251565e-16
211214,matching,0,True,algebraic,adam,0.003,sign_broadcast,False,path_best_rank_one_capture,1.3322676295501878e-15
211214,matching,0,True,algebraic,adam,0.003,sign_broadcast,False,credit_best_rank_one_capture,4.440892098500626e-16
211214,matching,0,False,algebraic,adam,0.01,sign_broadcast,True,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,0,False,algebraic,adam,0.01,sign_broadcast,True,path_calibrated_oracle_capture,1.1102230246251565e-16
211214,matching,0,False,algebraic,adam,0.01,sign_broadcast,True,path_best_rank_one_capture,1.3322676295501878e-15
211214,matching,0,False,algebraic,adam,0.01,sign_broadcast,True,credit_best_rank_one_capture,4.440892098500626e-16
211214,matching,1,True,algebraic,sgd,0.03,exact,True,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,1,True,algebraic,sgd,0.03,exact,True,path_calibrated_oracle_capture,2.220446049250313e-16
211214,matching,1,True,algebraic,sgd,0.03,exact,True,path_best_rank_one_capture,1.4432899320127035e-15
211214,matching,1,True,algebraic,sgd,0.03,exact,True,credit_best_rank_one_capture,2.220446049250313e-16
211214,matching,1,False,algebraic,sgd,0.01,unit_broadcast,True,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,1,False,algebraic,sgd,0.01,unit_broadcast,True,path_calibrated_oracle_capture,0.0
211214,matching,1,False,algebraic,sgd,0.01,unit_broadcast,True,path_best_rank_one_capture,5.551115123125783e-16
211214,matching,1,False,algebraic,sgd,0.01,unit_broadcast,True,credit_best_rank_one_capture,0.0
211214,matching,1,True,algebraic,sgd,0.03,unit_broadcast,False,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,1,True,algebraic,sgd,0.03,unit_broadcast,False,path_calibrated_oracle_capture,1.6653345369377348e-16
211214,matching,1,True,algebraic,sgd,0.03,unit_broadcast,False,path_best_rank_one_capture,8.881784197001252e-16
211214,matching,1,True,algebraic,sgd,0.03,unit_broadcast,False,credit_best_rank_one_capture,1.1102230246251565e-16
211214,matching,1,True,algebraic,sgd,0.03,calibrated_broadcast,True,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,1,True,algebraic,sgd,0.03,calibrated_broadcast,True,path_calibrated_oracle_capture,5.551115123125783e-17
211214,matching,1,True,algebraic,sgd,0.03,calibrated_broadcast,True,path_best_rank_one_capture,3.3306690738754696e-16
211214,matching,1,True,algebraic,sgd,0.03,calibrated_broadcast,True,credit_best_rank_one_capture,1.1102230246251565e-16
211214,matching,1,False,algebraic,sgd,0.01,sign_broadcast,True,path_uniform_oracle_capture,2.220446049250313e-16
211214,matching,1,False,algebraic,sgd,0.01,sign_broadcast,True,path_calibrated_oracle_capture,1.1102230246251565e-16
211214,matching,1,False,algebraic,sgd,0.01,sign_broadcast,True,path_best_rank_one_capture,5.551115123125783e-16
211214,matching,1,False,algebraic,sgd,0.01,sign_broadcast,True,credit_best_rank_one_capture,9.992007221626409e-16
211214,matching,1,True,algebraic,sgd,0.03,sign_broadcast,False,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,1,True,algebraic,sgd,0.03,sign_broadcast,False,path_calibrated_oracle_capture,1.6653345369377348e-16
211214,matching,1,True,algebraic,sgd,0.03,sign_broadcast,False,path_best_rank_one_capture,0.0
211214,matching,1,True,algebraic,sgd,0.03,sign_broadcast,False,credit_best_rank_one_capture,5.551115123125783e-16
211214,matching,1,True,algebraic,adam,0.003,exact,True,path_uniform_oracle_capture,2.7755575615628914e-17
211214,matching,1,True,algebraic,adam,0.003,exact,True,path_calibrated_oracle_capture,5.551115123125783e-17
211214,matching,1,True,algebraic,adam,0.003,exact,True,path_best_rank_one_capture,1.4432899320127035e-15
211214,matching,1,True,algebraic,adam,0.003,exact,True,credit_best_rank_one_capture,1.1102230246251565e-16
211214,matching,1,True,algebraic,adam,0.003,unit_broadcast,True,path_uniform_oracle_capture,5.551115123125783e-17
211214,matching,1,True,algebraic,adam,0.003,unit_broadcast,True,path_calibrated_oracle_capture,5.551115123125783e-17
211214,matching,1,True,algebraic,adam,0.003,unit_broadcast,True,path_best_rank_one_capture,5.551115123125783e-16
211214,matching,1,True,algebraic,adam,0.003,unit_broadcast,True,credit_best_rank_one_capture,6.661338147750939e-16
211214,matching,1,True,algebraic,adam,0.003,calibrated_broadcast,False,path_uniform_oracle_capture,8.326672684688674e-17
211214,matching,1,True,algebraic,adam,0.003,calibrated_broadcast,False,path_calibrated_oracle_capture,5.551115123125783e-17
211214,matching,1,True,algebraic,adam,0.003,calibrated_broadcast,False,path_best_rank_one_capture,7.771561172376096e-16
