hierarchy,cohort,run_dir,config_index,seed,regime,architecture,credit,depth,branch_factors,total_parameters,trainable_parameters,active_synapses,candidate_synapse_slots,persistent_state_scalars,config_sha256,final_sha256,fallback_mentions,nonfinite_alert,train_accuracy,valid_accuracy,test_accuracy,train_auc,valid_auc,test_auc,train_categorical_loglikelihood,valid_categorical_loglikelihood,test_categorical_loglikelihood,mechanism,method,transport,signal_delta,train_gain_sigma,test_gain_sigma,source,reference_depth
2,journal_remaining_h2_rewired_tree_serial_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260813080159,13,10303,rewired_tree,serial_tree,full_bp,2,4x1,66178,66178,14336,32768,2944,dbcaf36fe3572b2bc0766d000ab01921df63dd8c2867d11167b22e024efc32f8,00e5a21af4c41553c68129fe3c2cfd586ca4272ae8196a349595061119edf54b,0,False,0.6545999646186829,0.646399974822998,0.6423999667167664,0.7110076546669006,0.7000913619995117,0.6949654221534729,-0.6226730346679688,-0.6307910680770874,-0.6349865198135376,,,,,,,,
2,journal_remaining_h2_rewired_tree_serial_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260813080159,14,10304,rewired_tree,serial_tree,full_bp,2,4x1,66178,66178,14336,32768,2944,83751b46525db882366493e969285667d67b5a9115e522fa3e8e2c6393e88d11,86d9f53f69f498abcf9706f4e6368bed0b4e8073d5f069929385b0ded87697e3,0,False,0.6489999890327454,0.640500009059906,0.64410001039505,0.7070753574371338,0.6938952207565308,0.6981680989265442,-0.6267418265342712,-0.6358069181442261,-0.6316455602645874,,,,,,,,
2,journal_remaining_h2_rewired_tree_serial_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260813080159,15,10305,rewired_tree,serial_tree,full_bp,2,4x1,66178,66178,14336,32768,2944,2cce54ac4795e07a87000188fc0ea1cd8de7243b8f2e5ee49eec44e84e706631,4f26c08585bc77a4ce5e2f7a446a6fa3b55f960f566fce8707ceb3836cceb28e,0,False,0.6480000019073486,0.6423999667167664,0.6389999985694885,0.7012740969657898,0.6955347061157227,0.6880811452865601,-0.6313043832778931,-0.632601261138916,-0.6381364464759827,,,,,,,,
2,journal_remaining_h2_rewired_tree_serial_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260813080159,16,10306,rewired_tree,serial_tree,full_bp,2,4x1,66178,66178,14336,32768,2944,1d5fa646b6fd1f5a16ea8001a07e8513bfcb180a498d09a38bf005aca9cfaf43,6d3445ce20a9da26b46c4fd2c27d938f5356efd919d4f02dfbe86b112480b09c,0,False,0.6509999632835388,0.6371999979019165,0.6473999619483948,0.7044689655303955,0.6870979070663452,0.6957953572273254,-0.6278946399688721,-0.6393354535102844,-0.6332579851150513,,,,,,,,
2,journal_remaining_h2_rewired_tree_serial_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260813080159,17,10307,rewired_tree,serial_tree,full_bp,2,4x1,66178,66178,14336,32768,2944,9d568dedbed561c3260518ac06aa6c0b33298f17165a39e1c1cbfc16e3531827,7fde4db79d2539c0f465f2f73de444fff5dd11f665e455d92f5cab466df44b5f,0,False,0.6455000042915344,0.646399974822998,0.6423999667167664,0.6944168210029602,0.6978318691253662,0.6944516897201538,-0.6348196268081665,-0.6324925422668457,-0.6338423490524292,,,,,,,,
2,journal_remaining_h2_rewired_tree_serial_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260813080159,18,10308,rewired_tree,serial_tree,full_bp,2,4x1,66178,66178,14336,32768,2944,aecdc492d79b1dab065c7100d6715a406acb1b97c4fdaf0567898fc6accccd86,cb2c2ae512c56e569259389bff13f574871c53fd85bb2195e316b239d8b4790c,0,False,0.6523000001907349,0.6376000046730042,0.6330999732017517,0.7078359723091125,0.6919731497764587,0.683570146560669,-0.6256149411201477,-0.6351215243339539,-0.6403876543045044,,,,,,,,
2,journal_remaining_h2_rewired_tree_serial_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_serial_bp_20260813080159,19,10309,rewired_tree,serial_tree,full_bp,2,4x1,66178,66178,14336,32768,2944,c24a7bc5a05d11e78115143a2e82e5adf333e1f61158dfea8da1b46df0819cad,922face32228783d4e46d598267fb9a4c4c2d0fe4428bba38d033ee9863d0e7f,0,False,0.6449999809265137,0.6362999677658081,0.6484000086784363,0.7022213339805603,0.6824390292167664,0.700722873210907,-0.6289064288139343,-0.6407316327095032,-0.6299035549163818,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,0,10300,aligned,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,f34e13721c8f9b7f93251a8172315657a6a3f985110a2c499a38ba10c640616e,e48de23ebb841c14ca809739ba28b19885c6944acaaa7244fd2a655c0e4168c2,0,False,0.6678000092506409,0.6561999917030334,0.6581999659538269,0.7309340834617615,0.7147470116615295,0.7213324904441833,-0.6071459054946899,-0.6199344396591187,-0.6138249635696411,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,1,10301,aligned,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,fe8e5d1108ee9200437fa15009a9b747ec7c93c4e77b7b5c8860d6110a150452,2cc14dec025c5ec1a87f1a7b77c898636f7f90a20592a6b7dfe05e602f1f28ad,0,False,0.6642000079154968,0.6650999784469604,0.6646999716758728,0.7224937677383423,0.7248048782348633,0.7272804975509644,-0.6143534779548645,-0.6116933226585388,-0.6102025508880615,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,2,10302,aligned,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,60049ddd6fa214a538aa0ecceed7202b52f94e647ac30ec52005c1234c2921cb,26787509a61c368df69e89fbbf29a732a501dbd18dee091a8388a4628ca011c9,0,False,0.6687999963760376,0.664900004863739,0.6631999611854553,0.7302088737487793,0.7279756665229797,0.7194414138793945,-0.6076232194900513,-0.6093605160713196,-0.6153562664985657,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,3,10303,aligned,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,ed32e5a893d5290255889c1f972ff7a6e1edd77aa58f72ab2fff4fd58cda6b0e,27bb64a477049447ca832ac054c195ebac82c4a6ee03ccf018aac6c2be09d144,0,False,0.6692000031471252,0.661899983882904,0.659500002861023,0.7322860956192017,0.720431387424469,0.7181825637817383,-0.6058954000473022,-0.6148927807807922,-0.6170217990875244,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,4,10304,aligned,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,7f7a8fa859b380fa22eef3f1b526f190301e618ba9d679a6d204f115dfacce41,73afbb76ceff30339f66647126a0717020c413eec54c9a8644583dd5a629a849,0,False,0.6642000079154968,0.6534000039100647,0.6572999954223633,0.7241358160972595,0.7150903940200806,0.7186319828033447,-0.6116140484809875,-0.6193928718566895,-0.6154257655143738,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,5,10305,aligned,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,b22a22d4fc3a84e3b1c088037ed894f254b4fbea08a7a0ab04db53e8d363596f,a4f06a3a2ee75368631e4d79f3c7d0a93d6be968c411cdc5f39e00e584cc09da,0,False,0.6642000079154968,0.6560999751091003,0.6505999565124512,0.723629891872406,0.716602623462677,0.7109169363975525,-0.6130933165550232,-0.6165051460266113,-0.6216253638267517,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,6,10306,aligned,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,41e7eca270ec453c0b4847c912c8384d6d94740fb4592ad91b0ac4135314a438,1992083eb9e9b2fc21f18aa4a759e25b04c5df170ecf7ff583aea0d6e805138b,0,False,0.663100004196167,0.6520000100135803,0.6646999716758728,0.7242315411567688,0.7101948857307434,0.7207075357437134,-0.6118217706680298,-0.6222907304763794,-0.6150573492050171,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,7,10307,aligned,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,5b254a08d7696b09de72068e4ac78d139f552f35de3b88097a71d3df4e6a2b0a,5cb3e2eaa04691d02807da5670352789a824169d67f2d5e67e6c2d4fb4453d99,0,False,0.6581999659538269,0.661899983882904,0.6575999855995178,0.715839684009552,0.7209680080413818,0.7163646221160889,-0.6183559894561768,-0.6151635646820068,-0.61785888671875,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,8,10308,aligned,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,2f0c3c78688a6655c3e0a114da0efcca141d7ce78a1bb3d557614593a25af5c1,3d67d3c83d684a89710a830f5cd9e3e555824c6cee4475310affbf10cbd2084d,0,False,0.6644999980926514,0.6538999676704407,0.649899959564209,0.7279251217842102,0.7139424681663513,0.7060161828994751,-0.6098325252532959,-0.6196635365486145,-0.6250908970832825,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,9,10309,aligned,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,5c9fa5186a45d46499809d72ada07cf2ab2a89f6cdcbe025a5945766d83903b4,cc15ab1cf6abf376a36b224ce376d8821a55aeb026ddd433d6ad9067e9a8734d,0,False,0.661300003528595,0.6486999988555908,0.6626999974250793,0.7208013534545898,0.7030184268951416,0.7206342220306396,-0.6144933700561523,-0.6271474957466125,-0.6151785254478455,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,10,10300,aligned,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,eaf445d0c64843faa20bd3d9b0ccc0d79c72d3ca43a2c01258c57c885a40c6cb,15b203ef1ea32f6766df0bbc1e14a22daba9f5c0f5dd89a94f43d837750dfed5,0,False,0.6675999760627747,0.6563000082969666,0.6583999991416931,0.7309505343437195,0.7149710655212402,0.7217611074447632,-0.607161283493042,-0.6198486685752869,-0.6136268973350525,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,11,10301,aligned,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,7aca829eac690f7d16e219f4842545a256a3582d40efdecdbd0cc51b73d3ad8c,0fd997f7fce3c014ac3fe7a2e58f6f1ae11169ce58c2efd07d9c5629366dc42f,0,False,0.6651999950408936,0.6644999980926514,0.6645999550819397,0.7224641442298889,0.7244945764541626,0.7270492911338806,-0.6144394278526306,-0.6119601130485535,-0.6104172468185425,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,12,10302,aligned,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,217a8b8a6f8ed63f4cb98cd2e5c5ae23cfc8f0c582c1a8826d0fd71bc30eb47a,6594310518dfd5e2e883b27103ee31f7677a9c27a0ef6162fea82e8cab9c5f26,0,False,0.6678999662399292,0.6646999716758728,0.6640999913215637,0.7301494479179382,0.7275243401527405,0.7193670272827148,-0.6077055335044861,-0.6096963882446289,-0.6154837012290955,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,13,10303,aligned,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,1b5f77501ccf8912dc7bbf0648b6de0dc8de5003fa202896e234a487702e5f6c,8af55cfca2e226a3aaf436951aecabdc8f396f4d6c22f5dac9d8b3249cf91f79,0,False,0.6690999865531921,0.6613999605178833,0.6597999930381775,0.7321286201477051,0.7202220559120178,0.7179572582244873,-0.6060000658035278,-0.6150763034820557,-0.6171818971633911,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,14,10304,aligned,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,04778350caf397a6bf398f0f9e62c2a29a4f647113d04cdd06f5d3049a401948,0635d6f6c1039ba1835d292da8fc9b417accd6d2a316dec02b114f816e68b938,0,False,0.6645999550819397,0.6541999578475952,0.6574000120162964,0.7242676615715027,0.7152904272079468,0.7188791036605835,-0.6114639639854431,-0.6191732287406921,-0.6152651906013489,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,15,10305,aligned,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,e678b9d3f62f3a1883ff19be19e14f646110affcb3271253b3d45581d63f26bf,79661b316b323618b04e9070e8a068798c48cafd2b729f3f4f660217c00c2682,0,False,0.6647999882698059,0.6578999757766724,0.6507999897003174,0.7237452864646912,0.7166813611984253,0.7109494209289551,-0.6130174994468689,-0.6163734793663025,-0.6215299367904663,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,16,10306,aligned,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,61e8aa099f055e32b1b245c5a2b02698351b4b9024c30cbabe8b5bfe43b73bdb,852752f506be16c00a8ab6c07d014a63837d40be90819ef3a7a721554a74f884,0,False,0.6645999550819397,0.6521999835968018,0.6651999950408936,0.7240847945213318,0.709854006767273,0.7202810645103455,-0.6120085716247559,-0.6227120161056519,-0.6155334115028381,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,17,10307,aligned,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,eb6c04a924bb82dc431f4899ebab62ee4096057b5501f99fa53ea3f3a59ee1c0,6b9c86550b0d330ea48291ab8ca50329ec3aee2b9c5c30da4f00bbfadf2e1aaf,0,False,0.6578999757766724,0.6611999869346619,0.6577999591827393,0.7155038118362427,0.7204890251159668,0.7159210443496704,-0.6185179352760315,-0.6154462695121765,-0.6180910468101501,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,18,10308,aligned,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,94e2914c61241448be68b41fc2bf204687f7ee15fa2a4468735bec9b9b17cb3f,31547cf6a183df5ab070f94fb89b67c3e8df69f02ee3b143ad1cadca2b1fff55,0,False,0.6642999649047852,0.6545000076293945,0.6485999822616577,0.7277796864509583,0.7136490345001221,0.7057749032974243,-0.609874427318573,-0.6198481321334839,-0.6251457333564758,,,,,,,,
2,journal_remaining_h2_aligned_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_aligned_grouped_point_bp_20260813080151,19,10309,aligned,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,b9392e82c9f518f7bf3cd52d9220fe62190f0f60c0cd29712b5ce1d1ef0269cc,6076b003c4a5b3de6591d75942a6dd2d9105b2d1c05f3c0f6cb6dfdf81c0e0ed,0,False,0.6620000004768372,0.6480000019073486,0.6639999747276306,0.7208943963050842,0.7032794952392578,0.7207436561584473,-0.6144434809684753,-0.6270408034324646,-0.615126371383667,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,0,10300,rewired_tree,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,060859ecc089629e8cb1ef74a7f647af37843ed2e3b4e5c44580b69013f32847,ca8ec51cc69b979aab5c9ab6efd9a19be34e48912e860dfb9d87d01cb4cc9c0b,0,False,0.6679999828338623,0.6557999849319458,0.6585999727249146,0.7309429049491882,0.7146300673484802,0.7213351726531982,-0.6071764230728149,-0.6200267672538757,-0.6139048933982849,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,1,10301,rewired_tree,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,73c11bfde8bcc1714c47682b3dc6c6af99b3b8b0ccb7c26d159b1ef534fa53c4,b28e8a039cc608d8828791142e8ba44da916225ba957081fad654addf8f842c7,0,False,0.6658999919891357,0.6647999882698059,0.6650999784469604,0.7224297523498535,0.7245694398880005,0.7270740866661072,-0.6144679188728333,-0.611896276473999,-0.6103596687316895,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,2,10302,rewired_tree,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,220a570d6e95c6cb485ac67951408828fea1106b70d8a6e6ed815cd276173e91,13ca66432354819bba5c6463ba6603bb4858816702ac5265839aefd73e7cc5d8,0,False,0.6681999564170837,0.6650999784469604,0.6646999716758728,0.7302550673484802,0.7280547022819519,0.7196404933929443,-0.6075828671455383,-0.6093058586120605,-0.6152167916297913,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,3,10303,rewired_tree,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,518698991f17d5761f41e50663fe4b7a5d10f5695503bfea21c2237d41277ccf,76f29a7a8d086c428f0f17fbd6438a02e42c8666b9c8637e69f6c80e60430302,0,False,0.6693999767303467,0.6617000102996826,0.6602999567985535,0.7320654988288879,0.7201761603355408,0.7176868915557861,-0.6060707569122314,-0.6151366829872131,-0.6173431277275085,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,4,10304,rewired_tree,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,4af22840d0cec578a7a7853fd7604cfe4ce2809df00eef54ec74e5a4564338c7,0ef7918070879cdfb8ab571122f03e4ef7ec8f97655acd7ac77a31ba706717e1,0,False,0.6647999882698059,0.6545000076293945,0.65829998254776,0.7243576049804688,0.7156304121017456,0.7190438508987427,-0.6114240288734436,-0.6189478039741516,-0.6151180267333984,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,5,10305,rewired_tree,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,554efbb9f490de64340e11d9dc7944e1bc38c480c160b7ce572069cd503fc2f9,8f1b2c7834de4b7e24f0b6c683886a86416ee747dd580d47830e0212eeba08e1,0,False,0.6647999882698059,0.6572999954223633,0.6509999632835388,0.7236636281013489,0.716895341873169,0.711096465587616,-0.6130863428115845,-0.6163153052330017,-0.6214879155158997,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,6,10306,rewired_tree,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,e6c28e7863eebaeb21ee2ad5a5cce3cc8333c1f49db2728fadfda1d5276c56e8,13bef59ee7a327868f352d803a65dec988f4cf154376082b6badfcc90338c0e8,0,False,0.6631999611854553,0.6520999670028687,0.664900004863739,0.7242318391799927,0.7101323008537292,0.7207604646682739,-0.6118262410163879,-0.6224067211151123,-0.6151552796363831,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,7,10307,rewired_tree,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,8d7633526021274ae042fb5c0cb5c88baadb9e127071fded8f9cc6db57fd6967,e231a3eadfd868078adbf46616a2031c34a6a95606af0738e774d6f017bc8b8a,0,False,0.6592000126838684,0.6620000004768372,0.6581000089645386,0.7159451246261597,0.7213237881660461,0.7166838645935059,-0.6182429790496826,-0.6149016618728638,-0.6176420450210571,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,8,10308,rewired_tree,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,758bd32913722218fa95585eda7523d26e438cb91d9d7c9335bacd1080caf287,8345bae0d9ee79afe19cbde3b38a6934c464671d33d3c3b66ee5e6d032fd864f,0,False,0.664900004863739,0.6548999547958374,0.6487999558448792,0.7280071973800659,0.714043915271759,0.7062476277351379,-0.6097230911254883,-0.6195240020751953,-0.6249310374259949,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,9,10309,rewired_tree,grouped_point,full_bp,1,8,66178,66178,14336,32768,2944,12549a03158365c3a284ed2a5024392dafbfa807ac8dc6eebc147d3ff2c233e2,db1ca221b08e8448c5bcf23dae9fffb2e95b97cdec0f6ba121ce8983f9c932a6,0,False,0.6599000096321106,0.6480000019073486,0.6629999876022339,0.7208854556083679,0.7031224966049194,0.7207959890365601,-0.6144258379936218,-0.6270782351493835,-0.6151013374328613,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,10,10300,rewired_tree,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,c047f9291d5701908e74098ef3a0729cb4d09ca68282e2ab88458cd250d42419,3b255accbc0dec223a3a8f0a5e63038a652d8b08115eafb676b3f9ef0789a49a,0,False,0.6672999858856201,0.6553999781608582,0.6578999757766724,0.7306825518608093,0.7143411040306091,0.7208808064460754,-0.6073434948921204,-0.6202576756477356,-0.6142035722732544,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,11,10301,rewired_tree,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,d116ce0f4f3f878bd89baee5562813464772bfaf2ab4a98be9ed2eb841c03c1b,99252b8e9b13ce3f9d55069dc5779e3cc77763e73639f44e85f15be797d064b8,0,False,0.6662999987602234,0.6639999747276306,0.6642999649047852,0.7223755121231079,0.724448025226593,0.7269002199172974,-0.6144917011260986,-0.6119255423545837,-0.6104468703269958,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,12,10302,rewired_tree,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,bad1dbb5b431d347b715336383491358db726dfc76efa1f2c1440c02d1880f55,f7c462db4c2facd976d0c5e503ebb6962b3a832d88b385bc18acd5d4b1bc5d9d,0,False,0.6682999730110168,0.6644999980926514,0.6631999611854553,0.7301052212715149,0.7278124690055847,0.7193259000778198,-0.6076751947402954,-0.6094567179679871,-0.6154418587684631,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,13,10303,rewired_tree,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,eb51a0ec889079609292812ac53b3beddcd82a7159ae60ff4846af80ec9f023e,f944a2e3f6ab36b9a49cf52e023d7c4e4bd4830aa447ffd5e3afca1af35015eb,0,False,0.6681999564170837,0.6622999906539917,0.6599999666213989,0.7318242192268372,0.7198843359947205,0.7174968719482422,-0.6061685681343079,-0.6153929829597473,-0.6174228191375732,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,14,10304,rewired_tree,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,6225758106fef6dcdf1425cc95650f215f6e15c83172233b4f218c92bac64c87,bcbf4a4b2957d61c488e9a7851726d3eb59d1dae594b79f2cabc824962a1e522,0,False,0.6642999649047852,0.6536999940872192,0.65829998254776,0.7245049476623535,0.715884804725647,0.7191747426986694,-0.611312210559845,-0.6187670826911926,-0.6149920225143433,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,15,10305,rewired_tree,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,8332434c1fe64b9fbe055c0f35c13f7204a0ca5c26db333931b40e725d076631,cbedcd72493c7393433573149acd86cf67d2b9a82613de6a107866d9062d31d1,0,False,0.6645999550819397,0.6570999622344971,0.651199996471405,0.7237001657485962,0.7166103720664978,0.710991621017456,-0.6130648255348206,-0.6164432168006897,-0.6215828657150269,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,16,10306,rewired_tree,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,3743ed3ccd37514479fa2c153ae723a18fafb1cb74ef9c1b3a067fa93b2bca90,ad0dde9d20611c73fd588da109a5099c60f021b53077bb15a9258d875a58e583,0,False,0.6635000109672546,0.6535999774932861,0.6643999814987183,0.724210262298584,0.7102388739585876,0.720698893070221,-0.6118156313896179,-0.6223222613334656,-0.6151390671730042,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,17,10307,rewired_tree,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,df15e4841b2ed5788aea9dec07c5f0aad4f07599c0e27dbffe85b4e0b92c6d36,a85f4aa7de325ff317be1b58787114458ad31ec462287bf8d7b493b21b582e6f,0,False,0.6596999764442444,0.6607999801635742,0.6579999923706055,0.7156558632850647,0.7208642959594727,0.7163164615631104,-0.6184087991714478,-0.615202009677887,-0.6178300380706787,,,,,,,,
2,journal_remaining_h2_rewired_tree_grouped_point_bp,remaining_physical_experiment_runs/journal_remaining_h2_rewired_tree_grouped_point_bp_20260813080157,18,10308,rewired_tree,grouped_point,full_bp,2,4x1,66178,66178,14336,32768,2944,5d7a1542054a2be8c0e57134ddfd9cb4f9bf64afbb105fe22614728f7b443d50,d3eaa76c94f3cc5c45d25c7fa05ac5dc56e2918b62489cc00b94890645fecd17,0,False,0.664900004863739,0.6541999578475952,0.6498000025749207,0.7278323173522949,0.7137742638587952,0.7059153318405151,-0.6098799705505371,-0.619783878326416,-0.6251653432846069,,,,,,,,
